market_cap_rank,name,current_price,high_24h,low_24h,total_supply,circulating_supply,fully_diluted_valuation
327,RedStone,0.5239,0.54263,0.492122,1000000000.0,280000000.0,522062391
328,WOO,0.0756,0.078647,0.073888,2218868005.037396,1918868005.037396,167859119
329,UXLINK,0.4272,0.438266,0.411648,1000000000.0,338200000.0,427776326
330,Kinesis Gold,100.35,100.76,98.39,1434980.5846,1434980.5846,143948656
331,Drift Staked SOL,138.77,140.42,136.25,1032400.407041942,1032400.407041942,143187038
332,Horizen,8.91,9.08,8.51,15944662.5,15943059.375,141773591
333,Bybit Staked SOL,135.15,136.64,131.93,1047511.266115506,1047511.266115506,141572172
334,KUB Coin,1.58,1.63,1.55,110000000.0,88850000.0,174158977
335,Hamster Kombat,0.0022,0.00222403,0.00213972,100000000000.0,64375000000.0,217927067
336,Wrapped Ether (Mantle Bridge),1844.16,1849.87,1776.47,75753.1614681026,75753.1614681026,139660880
337,Wrapped Beacon ETH,1963.88,1969.15,1892.14,70938.0,70938.0,139270839
338,Binance-Peg SOL,126.1,127.38,123.0,1100000.099999,1100000.099999,138731924
339,Spiko EU T-Bills Money Market Fund,1.11,1.12,1.11,124166742.28633,124166742.28633,138332950
340,Hivemapper,0.0333,0.03677188,0.03325618,6427803663.038941,4135732167.545711,214072469
341,LCX,0.1463,0.146197,0.140411,950000000.0,940989527.0,138955512
342,Astherus USDF,0.9989,1.005,0.995509,136408678.9621232,136408678.9621232,136256333
343,API3,1.15,1.17,1.039,147810504.1756443,118311069.2775627,170112047
344,Turbo,0.002,0.00203068,0.00189969,69000000000.0,69000000000.0,135816173
345,Polyhedra Network,2.25,2.26,2.22,1000000000.0,60383487.0,2246244191
346,Polygon PoS Bridged DAI (Polygon POS),1.0,1.005,0.997026,135352243.7703958,135352243.7703958,135415327
347,STASIS EURO,1.087,1.092,1.077,124125940.0,124125940.0,134969672
348,Magic Eden,1.013,1.054,0.990178,1000000000.0,133333037.379437,1011972347
349,Amnis Aptos,5.33,5.39,5.09,25208967.9349,25203628.7157081,134352735
350,XYO Network,0.0096,0.01061604,0.00958211,13931216938.01129,13931216938.01129,133697179
351,Ether.fi,0.5844,0.595632,0.563028,1000000000.0,229147702.0,582699071
352,GMT,0.0479,0.04861784,0.04624809,5144849982.973372,2756033302.973372,246093722
353,Kinesis Silver,34.5,35.06,33.97,3820061.6828,3820061.6828,131778839
354,World Mobile Token,0.1847,0.185206,0.177228,2000000000.0,707772688.068187,369158187
355,SKALE,0.0226,0.0234578,0.02224347,6076000000.0,5775852671.0,137212414
356,Cronos Bridged USDC (Cronos),1.004,1.008,0.990345,129445548.315541,129445548.315541,129972412
357,Kadena,0.4134,0.423593,0.400256,310285594.38545,309965201.38632,128289732
358,Terra,0.1864,0.193069,0.18127,1078518456.25778,687660230.0,200766015
359,MAG7.ssi,0.6593,0.665123,0.643466,193757933.7954124,193757933.7954124,127781206
360,Ontology,0.1386,0.140146,0.132879,1000000000.0,913697857.0,138486087
361,COTI,0.0705,0.07288,0.068465,2000000000.0,1792309031.44,140609778
362,ETHPlus,1918.65,1921.85,1852.84,65698.58878030193,65698.58878030193,125934616
363,Galxe,0.9815,1.013,0.941794,200000000.0,127749331.18734433,196567483
369,Casper Network,0.0096,0.00992688,0.0093719,13415683307.0,12957920451.0,129298523
364,Toshi,0.0003,0.00030441,0.00028033,420690000000.0,420690000000.0,124389684
365,Mythos,0.1583,0.171297,0.155324,1000000000.0,784894750.92,158324074
366,Orca,2.23,2.34,2.16,100000000.0,55776556.0,222681249
367,B3 (Base),0.0058,0.00604872,0.0054868,100000000000.0,21292670212.0,581519050
368,Anzen USDz,0.9731,0.987768,0.936931,127219276.3688966,127219276.3688966,123775385
370,Loopring,0.0991,0.099745,0.096042,1373873397.442457,1245991468.94246,135940798
371,Steakhouse USDC Morpho Vault,1.079,1.083,1.077,114230162.5821653,114230162.5821653,123255594
372,GMX,12.08,12.28,11.61,10043033.97178538,10043033.97178538,121029225
373,Bio Protocol,0.0744,0.080015,0.072693,3320000000.0,1628939111.6758869,246671863
374,VVS Finance,0.0,2.61e-06,2.43e-06,93914293697690.31,48080959557217.62,234817955
375,Acet,0.0704,0.088686,0.070152,2230764830.365691,1709870215.734518,156509175
376,Waves,1.2,1.26,1.15,100000000.0,100000000.0,119686385
377,Nano,0.9001,0.936986,0.87979,133248290.0,133248290.0,119618060
378,Nexus Mutual,41.73,41.89,40.34,2862729.302066339,2862729.302066339,119262395
379,Level USD,1.0,1.001,0.999625,118020499.202935,118020197.8467301,118027271
380,Solar,0.1852,0.190558,0.178266,638360381.5707194,637339053.715011,118207071
381,BitDCA,0.8855,0.916354,0.883805,142665333.0,132850612.52479339,126272387
382,Falcon USD,0.9999,1.0,0.999369,116345444.127676,116345444.127676,116329293
383,NKYC Token,28.76,28.9,28.32,4000000.0,4000000.0,115037413
384,Sushi,0.5945,0.599554,0.568308,281678117.7179228,192789255.8554817,167393426
385,CoW Protocol,0.2749,0.279856,0.264485,1000000000.0,415802899.6508844,274706613
386,SyrupUSDC,1.089,1.09,1.088,104583496.627201,104583496.627201,113915387
387,Arbitrum Bridged USDC (Arbitrum),1.0,1.005,0.993391,113488401.757609,113488401.757609,113544047
388,Zeus Network,0.2964,0.313936,0.284461,999997359.198223,382778230.010249,295955416
389,Band Protocol,0.7251,0.738193,0.69609,158992449.465561,155942920.54912,115242040
390,crvUSD,0.9998,1.0,0.99963,111752011.9725404,111752011.9725404,111727257
391,io.net,0.7421,0.76344,0.715566,799999953.0327997,150524542.82,592088316
392,Astherus Staked BNB,629.35,646.09,596.8,176847.3824170197,176847.3824170197,111277088
393,ZIGChain,0.0788,0.080618,0.074858,1954674295.2396517,1409674295.2396517,154204856
394,Prom,6.05,6.05,5.89,19250000.0,18250000.0,116247469
395,ViciCoin,19.3,19.65,19.17,10000000.0,5696260.0782642,193080093
396,Elixir Staked deUSD,1.033,1.045,1.029,105872606.210712,105872606.210712,109410126
397,Hive,0.2321,0.245335,0.221644,None,471328869.165,None
398,Gravity,0.0151,0.01533622,0.0147575,12000000000.0,7232700000.0,181073516.0
399,Maple Finance,0.1217,0.122342,0.11401,1182973247.918285,893851249.3906702,143991903.0
400,UXD Protocol,0.0154,0.01552738,0.0150533,7000000000.0,6999999999.0,107644545.0
401,Alchemy Pay,0.0218,0.02237863,0.02122783,9999999999.999987,4943691067.145604,217650363
402,Global Commercial Business,0.0894,0.090573,0.079485,1201844746.3741875,1201844746.3741875,107494306
403,Euler,5.75,6.09,5.56,27182818.28459,18685530.67,156284993
404,Biconomy,0.1123,0.114302,0.108495,1000000000.0,940117128.4665688,112239565
405,Qubic,0.0,9.30146e-07,8.60214e-07,137975187731910.0,114666342503758.0,125766509
406,Delysium,0.0656,0.066007,0.060186,3000000000.0,1588538500.598904,196796359
407,Bounce,15.79,17.16,15.58,7640771.312590951,6590144.312257191,120604918
408,Crypto Trading Fund,0.8521,0.87869,0.726273,119899977.44235414,119899977.44235414,102045122
409,UMA,1.18,1.21,1.15,123995458.9220446,86071178.49687052,146671264
410,AltLayer,0.0333,0.03411227,0.03209203,10000000000.0,3032812498.0,332849017
411,Audius,0.0767,0.078775,0.075541,1310131526.266901,1310131526.0,100388728
412,Ozone Chain,0.1323,0.137681,0.128525,1000000000.0,755841616.0,132445088
413,QL1 Bridged USDT (QL1),1.0,1.004,0.997301,100000000.0,100000000.0,100024763
414,ICON,0.0941,0.094978,0.090486,1069478193.504928,1057231441.643093,100461578
415,Aevo,0.1102,0.111556,0.106349,1000000000.0,903176281.7663414,109867744
416,Illuvium,13.22,13.48,12.87,9598348.513874743,7488398.865493171,126849954
417,Nillion,0.5062,0.543668,0.480089,1000000000.0,195150000.0,505518040
418,MetFi,0.4738,0.474861,0.458505,481256171.556871,206415128.19792324,228526233
419,Across Protocol,0.24,0.250057,0.231492,1000000000.0,406998336.0534634,239779665
420,Optio,0.0203,0.02132425,0.019628,6414075912.821871,4816604041.493156,129341377
421,Metis,15.48,15.69,14.82,10000000.0,6268834.342,154807649
422,PAAL AI,0.1068,0.107706,0.100733,1000000000.0,899012627.59,106872555
423,Animecoin,0.0174,0.01751838,0.0167311,10000000000.0,5538604656.0,173242655
424,Solana Name Service,0.0968,0.097516,0.093298,1000000000.0,990911747.368004,96608640
425,Request,0.1287,0.129192,0.12249,999514601.7147886,744291192.2591633,128540477
426,Ecoin,0.0002,0.0002073,0.00020572,1000000000000.0,461121735617.0,207297543
427,L2 Standard Bridged frxUSD,0.9989,1.008,0.994173,94764513.10769281,94764513.10769281,94624772
428,Spell,0.0006,0.00060676,0.00057421,196008739620.0,159078080803.3524,116370926
429,SWFTCOIN,0.0094,0.01007298,0.00921917,10000000000.0,10000000000.0,93830796
430,Rocket Pool,4.42,4.66,4.37,21225195.49192996,21225195.49192996,93796607
431,Sologenic,0.2346,0.249392,0.223548,399198717.0,399198717.0,93677373
432,Usual,0.1244,0.126642,0.120876,828670216.338149,752497194.3451062,102959834
433,Manta Network,0.2288,0.236531,0.22304,1000000000.0,408704363.5229845,228731767
434,BOOK OF MEME,0.0013,0.00136481,0.00128997,68999659569.0,68999659569.0,92406011
435,Flux,0.241,0.246642,0.236384,382109834.4991484,382102259.4991484,91977630
436,Status,0.0232,0.02351519,0.02241014,6804870174.0,3960483788.3096976,157538991
437,OKT Chain,5.13,5.25,5.03,17847259.5,17847259.5,91547802
438,Zano,6.18,6.69,6.19,14703556.22,14703405.99,91422089
440,Lisk,0.5111,0.521219,0.495157,400000000.0,178218474.3026045,204451394
439,SPACE ID,0.2116,0.214472,0.202527,1996617244.0,430506132.0,422410596
441,Melania Meme,0.6068,0.616205,0.591635,999999029.113239,150000000.0,606453230
442,Non-Playable Coin,0.0113,0.01174428,0.00982532,8050126520.0,8050126520.0,90834643
443,SQD,0.1459,0.161039,0.144049,1337000000.0,623117336.0148675,194890491
444,aixbt by Virtuals,0.1062,0.111957,0.102788,1000000000.0,855612732.0,105812869
445,Venus,5.44,5.48,5.26,29745109.54325738,16618651.217749102,161746743
446,Gamebitcoin Power,0.1052,0.114763,0.104658,5000000000.0,851611374.257518,527282769
447,IOST,0.0039,0.00393148,0.00375659,22911122708.0,22911122708.0,89346116
448,BORA,0.077,0.077999,0.075447,1205750000.0,1152750000.0,92790206
449,Velo,0.012,0.01251971,0.01171955,23999921757.45895,7390475595.0,287444572
450,Big Time,0.0489,0.050348,0.04633718,5000000000.0,1809717550.6661623,244313254
451,XPR Network,0.0032,0.00338929,0.00304007,30215744746.54039,27262945643.65789,97312018
452,Cronos Bridged USDT (Cronos),0.9985,1.006,0.990647,87824964.111949,87824964.111949,87687075
453,iExec RLC,1.21,1.23,1.17,86999784.9868455,72382548.06525737,105331923
454,peaq,0.1173,0.124168,0.111768,4254166076.067445,745902617.057603,498857544
455,GAMA Coin,1.34,1.36,1.33,99999955.0,64999935.0,133927664
456,Memecoin,0.0021,0.00212151,0.00202091,69000000000.0,41540160714.03571,144428959
457,Sonic SVM,0.2414,0.246634,0.233097,2400000000.0,360000000.0,578965801
458,doginme,0.0013,0.00130982,0.00077509,67619338048.36427,67619338048.36427,86568710
459,TempleDAO,3.59,3.64,3.53,24047666.1865157,24000384.234967295,86220467
460,Frax USD,0.9991,0.999581,0.998624,86023834.24286054,86023834.24286054,85948839
461,Solv Protocol SolvBTC Jupiter,88134.0,88407.0,84875.0,970.9871323881634,970.9871323881634,85776834
462,Zircuit,0.0391,0.03911299,0.0374443,10000000000.0,2194923458.0,390251534
463,Solayer Staked SOL,134.78,136.24,131.7,635397.81794828,635483.216991448,85648535
464,Orbs,0.0188,0.01890629,0.01832988,10000000000.0,4557456307.6373,187522085
465,IQ,0.0041,0.00417827,0.00401414,20890359638.929,20890359638.929,85429771
466,H2O Dao,0.1031,0.120302,0.102473,1000000000.0,825000000.0,103249202
467,Balancer,1.34,1.35,1.29,67771690.14488995,62726528.78134122,90833476
472,Blast,0.0031,0.00328562,0.00303289,100000000000.0,27072613386.70091,309795894
468,Neiro,0.0002,0.00020544,0.00019395,420690000000.0,420690000000.0,83808084
469,cETH,37.08,37.12,35.84,2262268.90027409,2262268.90027409,83774964
470,sBTC,83479.0,83919.0,80036.0,1000.0,1000.0,83463076
471,Powerledger,0.1576,0.160161,0.152217,999506122.99937,529761884.726046,157327571
473,Clearpool,0.1094,0.121495,0.106403,1000000000.0,759945956.16,109341126
474,Function ƒBTC,83269.0,83681.0,80527.0,14997.02520596,997.86511313,1247389293
475,Tokenlon,0.7084,0.709584,0.698131,140451028.838767,116686082.9449759,99516288
476,0x0.ai: AI Smart Contract,0.0923,0.092087,0.080062,891250000.0,891250000.0,82411838
477,Origin Ether,1843.77,1855.87,1782.55,44594.8161756895,44594.8161756895,82176688
478,BLOCKv,0.0225,0.0236472,0.02197793,3646271241.200255,3646271241.200255,82125953
479,Chromia,0.0971,0.099621,0.092484,841029684.87772,841029684.87772,82019153
480,CARV,0.3706,0.39669,0.353974,1000000000.0,221521217.18,369942907
481,PHALA,0.1036,0.107749,0.100706,1000000000.0,787148025.9949834,103422098
482,Iagon,0.2155,0.231366,0.20819,1000000000.0,376020434.0,215544376
483,Yield Guild Games,0.1878,0.19024,0.178763,999793439.3527771,430907072.81534386,187230292
484,Marlin,0.0099,0.01000183,0.00956457,10000000000.0,8157506468.0,98895019
485,STP,0.0413,0.04400238,0.04018071,1942420283.027067,1942420283.027067,80564995
486,Relend USDC,1.049,1.051,1.049,76205148.03770515,76096076.14523686,79993360
487,HashKey Platform Token,0.6017,0.627873,0.598776,1000000000.0,132500000.0,601809317
488,MMX,0.5053,0.575241,0.498718,499897237.889973,157477255.889973,252584883
489,Pax Dollar,1.001,1.003,0.999807,79443383.53477143,79443383.53477143,79485935
490,Ontology Gas,0.1936,0.200942,0.191366,1000000000.0,409759021.4414432,193552316
491,Dymension,0.3023,0.308089,0.291844,1000000000.0,262320663.0,302236470
492,MVL,0.003,0.00311886,0.002898,27802958863.0,26452958863.10265,83249573
493,Adventure Gold,0.854,0.885006,0.840365,92810001.0,92810001.0,79111545
494,Radix,0.0073,0.00758586,0.00710261,13104728612.07772,10704739807.73878,96073646
495,Resolv RLP,1.17,1.18,1.16,67167678.59447564,67167678.59447564,78367974
505,Decentralized Social,7.4,7.38,6.78,10808492.6854,10532253.8854,79936146
496,ALEO,0.2158,0.244723,0.20185,1700255362.541094,357759338.229427,367003444
497,WAX,0.0221,0.02343729,0.02175115,3770303327.0,3504099552.3982,82999320
498,Geodnet,0.2441,0.251674,0.24126,989289568.0,317164483.0,240509770
499,dKargo,0.0164,0.01678141,0.01614044,5000000000.0,4686666667.0,82101745
500,Bone ShibaSwap,0.3061,0.314884,0.300341,249999401.8248471,249894771.87834343,76487936
502,Verge,0.0046,0.00469749,0.00444236,16555000000.0,16521951235.74134,76580948
501,dForce,0.0763,0.080672,0.075699,999926146.6275177,999926146.6275177,76264307
503,Optimism Bridged WBTC (Optimism),83256.0,83530.0,81187.0,915.57470724,915.57470724,76144301
504,ConstitutionDAO,0.0151,0.01540458,0.01437751,5066438921.357176,5066438921.357176,76028115
506,Venice Token,2.65,2.73,2.59,69030611.4169768,28455140.43781309,183098535
507,Infinitar Governance Token,0.352,0.362867,0.324436,1000000000.0,213919003.3,351952667
508,Zebec Network,0.001,0.00103311,0.00091652,99999401856.65216,76369438165.81216,98240828
509,Stratis,0.0385,0.0399153,0.03828039,2064968402.26431,1948708402.26431,79271177
510,Dogs,0.0001,0.00014594,0.00013299,550000000000.0,516750000000.0,79582292
511,L2 Standard Bridged WETH (Blast),1843.78,1852.89,1777.71,40591.31701566676,40591.31701566676,74666116
512,BitMart,0.2188,0.219882,0.215117,639412030.0,339412030.0,139911825
513,Civic,0.0919,0.092717,0.088724,1000000000.0,802000010.0,91839178
514,USDX,0.6592,0.664963,0.627948,111568045.0,111568045.0,73542504
515,Pixer Eternity,0.0339,0.0346291,0.03106302,10000000000.0,2151882037.9038,338560782
516,Spiko US T-Bills Money Market Fund,1.039,1.039,1.039,69998076.04311,69998076.04311,72724921
517,Dogelon Mars,0.0,1.32585e-07,1.27736e-07,1000000000000000.0,549649971723242.3,130439724
518,Moonbeam,0.0739,0.075561,0.072207,1166328589.0,967965673.0,86115673
519,Zentry,0.0108,0.011373,0.01073039,9718259059.694468,6619700285.451257,104804704
520,Tellor Tributes,26.81,27.29,26.14,2734812.603253551,2657553.3661584035,73304884
521,Cetus Protocol,0.1027,0.10435,0.09731,1000000000.0,691217144.0341786,102584036
522,Aventis AI,0.182,0.2054,0.177218,1000000000.0,388216000.0,182157263
523,Moonwell,0.0213,0.02151427,0.02036148,5000000000.0,3303119736.0,106310215
524,JOE,0.1778,0.177507,0.164428,499708074.6122036,396454576.1852793,88484508
525,Pundi X,0.2711,0.288952,0.26999,258386541.0999244,258386541.0999244,70066919
526,Songbird,0.0045,0.00449028,0.00427245,18572315861.61825,15628607327.6126,82997237
527,Solend,0.2872,0.302388,0.280304,100000000.0,50595554.001905,137087973
528,MiL.k Alliance,0.1557,0.159344,0.152105,986245419.0,445275159.0,153591775
529,Dent,0.0007,0.00072651,0.00068691,100000000000.0,95654960452.73587,72417869
530,Banana Gun,20.09,19.75,18.34,8453447.524639849,3486894.6878895634,167823702
531,Centrifuge,0.1347,0.139097,0.130793,562527397.0,513662507.0,75765636
532,Oasys,0.0176,0.01802593,0.01681397,10000000000.0,3938211611.096613,175639915
533,Huobi,0.4338,0.442254,0.421492,201050000.0,159406077.0,87179877
534,Kamino,0.0509,0.053556,0.050302,10000000000.0,1350000000.0,509878672
535,Coreum,0.1058,0.108804,0.104,649694844.343832,649694844.343832,68717123
536,Taiko,0.6618,0.705571,0.640607,1000000000.0,102931438.6672959,660442496
537,Islamic Coin,0.0397,0.04025683,0.03930541,20198570833.94191,1710943245.76617,801522267
538,GameBuild,0.004,0.0048267,0.00323582,21419639400.0,17175751202.0,84625780
539,ChainGPT,0.0844,0.087501,0.081771,997922731.0,800601681.0,84145487
540,Smooth Love Potion,0.0016,0.0016459,0.00157048,41133926083.0,41133926083.0,66314450
541,Puff The Dragon,0.0741,0.075353,0.072758,888888888.0,888888888.0,65879960
542,Test,0.0694,0.073467,0.065879,947943833.854979,947943833.854979,65770675
543,SaaSGo,0.0821,0.085238,0.077709,1000000000.0,800000000.0,82190348
545,Apollo Diversified Credit Securitize Fund,1010.21,1012.26,1009.24,64910.439726,64910.439726,65573403
544,PepeCoin,0.6059,0.609132,0.515341,107922863.76982899,107922863.76982899,65570647
546,Numeraire,8.15,8.46,7.98,10673413.39709559,8000853.045061434,86714239
547,DODO,0.0648,0.065422,0.06309,1000000000.0,1000000000.0,64725574
548,Steem,0.1279,0.129712,0.124554,507028434.443,506345947.749,64797054
549,ECOMI,0.0002,0.00024416,0.00023196,310882499574.018,270951644947.129,74216399
550,Staked FRAX,1.11,1.13,1.1,58260273.71599474,58260273.71599474,64579185
551,DevvE,0.7381,0.738573,0.585139,120000000.0,87389949.09224322,88565152
552,Xai,0.0607,0.061312,0.058558,1577751927.445561,1063054622.4710675,95702426
553,TerraClassicUSD,0.0116,0.01271731,0.01123425,7869012918.942028,5554023538.070197,91206280
554,Liquity,0.6567,0.677728,0.6339,100000000.0,97345761.62447852,65630993
555,Arcblock,0.6472,0.653938,0.627518,186000000.0,98580000.0,120433163
556,Renzo Restaked SOL,149.61,151.51,145.76,423542.823330616,423541.584027607,63272906
557,Diamond Launch,0.1419,0.142409,0.138299,1000000000.0,445203056.0,141889385
558,DOLA,0.9992,0.999712,0.997946,214495108.2172514,62973620.87300661,214335106
559,SingularityNET,0.2007,0.207055,0.19706,469700855.2346999,312213099.8945915,94122592
560,Keyboard Cat (Base),0.0062,0.00634223,0.00449654,10000000000.0,10000000000.0,62428049
561,Wrapped fragSOL,129.95,132.51,127.49,486969.362093005,478846.302836694,62184815
562,Medibloc,0.0065,0.00672621,0.0063596,10337069612.0,9543626701.0,67011761
563,Humans.ai,0.0079,0.00807306,0.00782541,7800000000.0,7800000000.0,61764072
564,PinLink,0.7629,0.78892,0.747548,100000000.0,80000000.0,76530716
565,ao Computer,16.98,17.59,16.16,3606956.303184,3606956.303184,61141119
566,Secret,0.2004,0.202711,0.192366,320089673.135789,304281798.808943,64126260
567,Paycoin,0.0596,0.060733,0.058862,1900000000.0,1022576439.87845,113231261
568,Bit2Me,0.0123,0.01234207,0.01208687,5000000000.0,4950000000.0,61541120
